burst	rep	timestamp	lumen	tempA	relhumA	tempB	relhumB	weight
2398	1	5/7/2019-10:15:51	339	27.10	52.00	26.20	51.00	3.7
2398	2	5/7/2019-10:15:52	340	27.10	52.00	26.10	51.00	3.7
2398	3	5/7/2019-10:15:53	340	27.10	52.00	26.10	51.00	3.7
2398	4	5/7/2019-10:15:54	340	27.20	52.00	26.20	50.00	3.7
2398	5	5/7/2019-10:15:56	340	27.20	52.00	26.20	50.00	3.7
2399	0	5/7/2019-10:21:33	341	27.20	52.00	26.20	51.00	3.7
2399	1	5/7/2019-10:21:34	342	27.20	52.00	26.20	51.00	3.7
2399	2	5/7/2019-10:21:36	341	27.10	52.00	26.20	50.00	3.7
2399	3	5/7/2019-10:21:37	342	27.10	52.00	26.20	50.00	3.7
2399	4	5/7/2019-10:21:38	341	27.20	52.00	26.20	50.00	3.7
2399	5	5/7/2019-10:21:39	342	27.20	52.00	26.20	50.00	3.7
2400	0	5/7/2019-10:27:17	342	27.10	52.00	26.20	50.00	3.7
2400	1	5/7/2019-10:27:18	343	27.10	52.00	26.20	50.00	3.7
2400	2	5/7/2019-10:27:19	343	27.20	51.00	26.20	50.00	3.7
2400	3	5/7/2019-10:27:20	343	27.20	51.00	26.20	50.00	3.7
2400	4	5/7/2019-10:27:21	343	27.20	52.00	26.20	50.00	3.7
2400	5	5/7/2019-10:27:23	343	27.20	52.00	26.20	50.00	3.7
2401	0	5/7/2019-10:33:00	357	27.20	51.00	26.20	50.00	3.7
2401	1	5/7/2019-10:33:01	357	27.20	51.00	26.20	50.00	3.7
2401	2	5/7/2019-10:33:02	357	27.20	52.00	26.30	51.00	3.7
2401	3	5/7/2019-10:33:04	357	27.20	52.00	26.30	51.00	3.7
2401	4	5/7/2019-10:33:05	358	27.20	52.00	26.20	51.00	3.7
2401	5	5/7/2019-10:33:06	357	27.20	52.00	26.20	51.00	3.7
2402	0	5/7/2019-10:38:44	259	27.20	53.00	26.30	51.00	3.7
2402	1	5/7/2019-10:38:45	260	27.20	53.00	26.30	51.00	3.7
2402	2	5/7/2019-10:38:46	260	27.30	53.00	26.30	51.00	3.7
2402	3	5/7/2019-10:38:47	260	27.30	53.00	26.30	51.00	3.7
2402	4	5/7/2019-10:38:48	260	27.30	53.00	26.40	51.00	3.7
2402	5	5/7/2019-10:38:49	260	27.30	53.00	26.40	51.00	3.7
2403	0	5/7/2019-10:44:27	315	27.40	53.00	26.40	51.00	3.7
2403	1	5/7/2019-10:44:28	315	27.40	53.00	26.40	51.00	3.7
2403	2	5/7/2019-10:44:29	314	27.40	52.00	26.40	50.00	3.7
2403	3	5/7/2019-10:44:31	313	27.40	52.00	26.40	50.00	3.7
2403	4	5/7/2019-10:44:32	312	27.40	52.00	26.40	50.00	3.7
2403	5	5/7/2019-10:44:33	308	27.40	52.00	26.40	50.00	3.7
2404	0	5/7/2019-10:50:11	376	27.40	52.00	26.50	50.00	3.7
2404	1	5/7/2019-10:50:12	376	27.40	52.00	26.50	50.00	3.7
2404	2	5/7/2019-10:50:13	376	27.40	51.00	26.40	49.00	3.7
2404	3	5/7/2019-10:50:14	377	27.40	51.00	26.40	49.00	3.7
2404	4	5/7/2019-10:50:15	377	27.40	51.00	26.40	49.00	3.7
2404	5	5/7/2019-10:50:16	377	27.40	51.00	26.40	49.00	3.7
2405	0	5/7/2019-10:55:54	281	27.40	51.00	26.40	49.00	3.7
2405	1	5/7/2019-10:55:55	282	27.40	51.00	26.40	49.00	3.7
2405	2	5/7/2019-10:55:56	282	27.40	51.00	26.40	49.00	3.7
2405	3	5/7/2019-10:55:58	282	27.40	51.00	26.40	49.00	3.7
2405	4	5/7/2019-10:55:59	282	27.40	51.00	26.40	49.00	3.7
2405	5	5/7/2019-10:56:00	282	27.40	51.00	26.40	49.00	3.7
2406	0	5/7/2019-11:01:38	387	27.50	51.00	26.50	49.00	3.7
2406	1	5/7/2019-11:01:39	387	27.50	51.00	26.50	49.00	3.7
2406	2	5/7/2019-11:01:40	386	27.50	50.00	26.50	49.00	3.7
2406	3	5/7/2019-11:01:41	386	27.50	50.00	26.50	49.00	3.7
2406	4	5/7/2019-11:01:42	385	27.50	51.00	26.50	49.00	3.7
2406	5	5/7/2019-11:01:43	384	27.50	51.00	26.50	49.00	3.7
2407	0	5/7/2019-11:07:21	379	27.50	51.00	26.50	49.00	3.7
2407	1	5/7/2019-11:07:22	379	27.50	51.00	26.50	49.00	3.7
2407	2	5/7/2019-11:07:24	379	27.50	50.00	26.50	48.00	3.7
2407	3	5/7/2019-11:07:25	379	27.50	50.00	26.50	48.00	3.7
2407	4	5/7/2019-11:07:26	379	27.50	50.00	26.50	48.00	3.7
2407	5	5/7/2019-11:07:27	379	27.50	50.00	26.50	48.00	3.7
2408	0	5/7/2019-11:13:05	321	27.50	50.00	26.60	48.00	3.7
2408	1	5/7/2019-11:13:06	321	27.50	50.00	26.60	48.00	3.7
2408	2	5/7/2019-11:13:07	321	27.50	50.00	26.60	48.00	3.7
2408	3	5/7/2019-11:13:08	322	27.50	50.00	26.60	48.00	3.7
2408	4	5/7/2019-11:13:09	325	27.50	51.00	26.60	48.00	3.7
2408	5	5/7/2019-11:13:11	329	27.50	51.00	26.60	48.00	3.7
2409	0	5/7/2019-11:18:48	373	27.60	50.00	26.60	48.00	3.7
2409	1	5/7/2019-11:18:49	374	27.60	50.00	26.60	48.00	3.7
2409	2	5/7/2019-11:18:51	373	27.60	50.00	26.60	48.00	3.7
2409	3	5/7/2019-11:18:52	373	27.60	50.00	26.60	48.00	3.7
2409	4	5/7/2019-11:18:53	373	27.60	50.00	26.70	48.00	3.7
2409	5	5/7/2019-11:18:54	373	27.60	50.00	26.70	48.00	3.7
2410	0	5/7/2019-11:24:32	321	27.70	50.00	26.70	48.00	3.7
2410	1	5/7/2019-11:24:33	322	27.70	50.00	26.70	48.00	3.7
2410	2	5/7/2019-11:24:34	322	27.70	50.00	26.60	48.00	3.7
2410	3	5/7/2019-11:24:35	322	27.70	50.00	26.60	48.00	3.7
2410	4	5/7/2019-11:24:36	321	27.70	50.00	26.70	48.00	3.7
2410	5	5/7/2019-11:24:38	321	27.70	50.00	26.70	48.00	3.7
2411	0	5/7/2019-11:30:15	391	27.70	50.00	26.70	48.00	3.7
2411	1	5/7/2019-11:30:17	392	27.70	50.00	26.70	48.00	3.7
2411	2	5/7/2019-11:30:18	392	27.70	49.00	26.70	48.00	3.7
2411	3	5/7/2019-11:30:19	391	27.70	49.00	26.70	48.00	3.7
2411	4	5/7/2019-11:30:20	391	27.70	49.00	26.80	47.00	3.7
2411	5	5/7/2019-11:30:21	391	27.70	49.00	26.80	47.00	3.7
2412	0	5/7/2019-11:35:59	274	27.70	49.00	26.80	47.00	3.7
2412	1	5/7/2019-11:36:00	272	27.70	49.00	26.80	47.00	3.7
2412	2	5/7/2019-11:36:01	271	27.70	49.00	26.80	47.00	3.7
2412	3	5/7/2019-11:36:02	272	27.70	49.00	26.80	47.00	3.7
2412	4	5/7/2019-11:36:04	271	27.80	49.00	26.90	47.00	3.7
2412	5	5/7/2019-11:36:05	271	27.80	49.00	26.90	47.00	3.7
2413	0	5/7/2019-11:41:43	257	27.90	49.00	26.90	47.00	3.7
2413	1	5/7/2019-11:41:44	258	27.90	49.00	26.90	47.00	3.7
2413	2	5/7/2019-11:41:45	257	27.80	49.00	26.90	47.00	3.7
2413	3	5/7/2019-11:41:46	257	27.80	49.00	26.90	47.00	3.7
2413	4	5/7/2019-11:41:47	257	27.80	49.00	26.90	47.00	3.7
2413	5	5/7/2019-11:41:48	257	27.80	49.00	26.90	47.00	3.7
2414	0	5/7/2019-11:47:26	314	27.90	49.00	26.90	47.00	3.7
2414	1	5/7/2019-11:47:27	320	27.90	49.00	26.90	47.00	3.7
2414	2	5/7/2019-11:47:28	324	27.80	49.00	26.90	47.00	3.7
2414	3	5/7/2019-11:47:30	328	27.80	49.00	26.90	47.00	3.7
2414	4	5/7/2019-11:47:31	333	27.90	49.00	26.90	47.00	3.7
2414	5	5/7/2019-11:47:32	338	27.90	49.00	26.90	47.00	3.7
2415	0	5/7/2019-11:53:01	385	27.90	49.00	26.90	47.00	3.7
2415	1	5/7/2019-11:53:02	385	27.90	49.00	26.90	47.00	3.7
2415	2	5/7/2019-11:53:03	386	27.90	48.00	26.90	47.00	3.7
2415	3	5/7/2019-11:53:04	385	27.90	48.00	26.90	47.00	3.7
2415	4	5/7/2019-11:53:05	385	27.90	49.00	27.00	47.00	3.7
2415	5	5/7/2019-11:53:07	385	27.90	49.00	27.00	47.00	3.7
2416	0	5/7/2019-11:58:44	401	28.00	50.00	27.00	47.00	3.7
2416	1	5/7/2019-11:58:46	401	28.00	50.00	27.00	47.00	3.7
2416	2	5/7/2019-11:58:47	401	28.00	49.00	27.00	47.00	3.7
2416	3	5/7/2019-11:58:48	400	28.00	49.00	27.00	47.00	3.7
2416	4	5/7/2019-11:58:49	398	28.00	49.00	27.00	47.00	3.7
2416	5	5/7/2019-11:58:50	395	28.00	49.00	27.00	47.00	3.7
2417	0	5/7/2019-12:04:28	412	28.00	49.00	27.00	47.00	3.7
2417	1	5/7/2019-12:04:29	413	28.00	49.00	27.00	47.00	3.7
2417	2	5/7/2019-12:04:30	413	28.00	49.00	27.00	47.00	3.7
2417	3	5/7/2019-12:04:31	413	28.00	49.00	27.00	47.00	3.7
2417	4	5/7/2019-12:04:33	413	28.00	49.00	27.00	47.00	3.7
2417	5	5/7/2019-12:04:34	413	28.00	49.00	27.00	47.00	3.7
2418	0	5/7/2019-12:10:12	407	28.00	49.00	27.00	47.00	3.7
2418	1	5/7/2019-12:10:13	408	28.00	49.00	27.00	47.00	3.7
2418	2	5/7/2019-12:10:14	408	28.00	49.00	27.00	47.00	3.7
2418	3	5/7/2019-12:10:15	407	28.00	49.00	27.00	47.00	3.7
2418	4	5/7/2019-12:10:16	408	28.10	49.00	27.10	47.00	3.7
2418	5	5/7/2019-12:10:17	408	28.10	49.00	27.10	47.00	3.7
2419	0	5/7/2019-12:15:55	408	28.10	49.00	27.10	47.00	3.7
2419	1	5/7/2019-12:15:56	409	28.10	49.00	27.10	47.00	3.7
2419	2	5/7/2019-12:15:58	409	28.10	49.00	27.10	47.00	3.7
2419	3	5/7/2019-12:15:59	409	28.10	49.00	27.10	47.00	3.7
2419	4	5/7/2019-12:16:00	409	28.10	50.00	27.10	47.00	3.7
2419	5	5/7/2019-12:16:01	408	28.10	50.00	27.10	47.00	3.7
2420	0	5/7/2019-12:21:39	399	28.20	50.00	27.20	47.00	3.7
2420	1	5/7/2019-12:21:40	400	28.20	50.00	27.20	47.00	3.7
2420	2	5/7/2019-12:21:41	399	28.20	50.00	27.20	47.00	3.7
2420	3	5/7/2019-12:21:42	398	28.20	50.00	27.20	47.00	3.7
2420	4	5/7/2019-12:21:44	397	28.20	50.00	27.20	47.00	3.7
2420	5	5/7/2019-12:21:45	396	28.20	50.00	27.20	47.00	3.7
2421	0	5/7/2019-12:27:23	291	28.30	50.00	27.20	47.00	3.7
2421	1	5/7/2019-12:27:24	292	28.30	50.00	27.20	47.00	3.7
2421	2	5/7/2019-12:27:25	292	28.30	50.00	27.20	47.00	3.7
2421	3	5/7/2019-12:27:26	291	28.30	50.00	27.20	47.00	3.7
2421	4	5/7/2019-12:27:27	291	28.30	50.00	27.20	47.00	3.7
2421	5	5/7/2019-12:27:28	291	28.30	50.00	27.20	47.00	3.7
2422	0	5/7/2019-12:33:06	291	28.30	50.00	27.20	47.00	3.7
2422	1	5/7/2019-12:33:07	292	28.30	50.00	27.20	47.00	3.7
2422	2	5/7/2019-12:33:08	292	28.30	50.00	27.20	47.00	3.7
2422	3	5/7/2019-12:33:10	292	28.30	50.00	27.20	47.00	3.7
2422	4	5/7/2019-12:33:11	292	28.30	50.00	27.30	47.00	3.7
2422	5	5/7/2019-12:33:12	292	28.30	50.00	27.30	47.00	3.7
2423	0	5/7/2019-12:38:50	389	28.40	50.00	27.40	47.00	3.8
2423	1	5/7/2019-12:38:51	388	28.40	50.00	27.40	47.00	3.7
2423	2	5/7/2019-12:38:52	388	28.30	49.00	27.30	46.00	3.7
2423	3	5/7/2019-12:38:53	388	28.30	49.00	27.30	46.00	3.7
2423	4	5/7/2019-12:38:54	389	28.30	49.00	27.30	46.00	3.7
2423	5	5/7/2019-12:38:56	390	28.30	49.00	27.30	46.00	3.7
2424	0	5/7/2019-12:44:33	416	28.30	49.00	27.40	46.00	3.7
2424	1	5/7/2019-12:44:35	416	28.30	49.00	27.40	46.00	3.8
2424	2	5/7/2019-12:44:36	416	28.40	49.00	27.40	47.00	3.7
2424	3	5/7/2019-12:44:37	416	28.40	49.00	27.40	47.00	3.7
2424	4	5/7/2019-12:44:38	416	28.40	49.00	27.40	46.00	3.7
2424	5	5/7/2019-12:44:39	416	28.40	49.00	27.40	46.00	3.8
2425	0	5/7/2019-12:50:17	425	28.40	49.00	27.40	46.00	3.8
2425	1	5/7/2019-12:50:18	425	28.40	49.00	27.40	46.00	3.7
2425	2	5/7/2019-12:50:19	425	28.40	49.00	27.50	46.00	3.7
2425	3	5/7/2019-12:50:21	425	28.40	49.00	27.50	46.00	3.7
2425	4	5/7/2019-12:50:22	425	28.40	49.00	27.50	46.00	3.8
2425	5	5/7/2019-12:50:23	425	28.40	49.00	27.50	46.00	3.7
2426	0	5/7/2019-12:56:01	383	28.50	49.00	27.50	46.00	3.8
2426	1	5/7/2019-12:56:02	384	28.50	49.00	27.50	46.00	3.7
2426	2	5/7/2019-12:56:03	385	28.50	49.00	27.50	47.00	3.7
2426	3	5/7/2019-12:56:04	385	28.50	49.00	27.50	47.00	3.7
2426	4	5/7/2019-12:56:05	384	28.50	49.00	27.50	47.00	3.8
2426	5	5/7/2019-12:56:07	383	28.50	49.00	27.50	47.00	3.7
2427	0	5/7/2019-13:01:44	427	28.50	49.00	27.50	47.00	3.8
2427	1	5/7/2019-13:01:46	427	28.50	49.00	27.50	47.00	3.8
2427	2	5/7/2019-13:01:47	427	28.60	49.00	27.50	47.00	3.8
2427	3	5/7/2019-13:01:48	427	28.60	49.00	27.50	47.00	3.8
2427	4	5/7/2019-13:01:49	427	28.60	50.00	27.50	47.00	3.8
2427	5	5/7/2019-13:01:50	427	28.60	50.00	27.50	47.00	3.8
2428	0	5/7/2019-13:07:28	343	28.60	50.00	27.60	47.00	3.8
2428	1	5/7/2019-13:07:29	344	28.60	50.00	27.60	47.00	3.8
2428	2	5/7/2019-13:07:30	344	28.60	50.00	27.50	47.00	3.8
2428	3	5/7/2019-13:07:31	345	28.60	50.00	27.50	47.00	3.8
2428	4	5/7/2019-13:07:33	346	28.60	50.00	27.60	47.00	3.8
2428	5	5/7/2019-13:07:34	347	28.60	50.00	27.60	47.00	3.8
2429	0	5/7/2019-13:13:12	347	28.60	50.00	27.60	47.00	3.8
2429	1	5/7/2019-13:13:13	347	28.60	50.00	27.60	47.00	3.8
2429	2	5/7/2019-13:13:14	346	28.70	49.00	27.60	47.00	3.8
2429	3	5/7/2019-13:13:15	346	28.70	49.00	27.60	47.00	3.8
2429	4	5/7/2019-13:13:16	347	28.70	49.00	27.60	47.00	3.8
2429	5	5/7/2019-13:13:17	347	28.70	49.00	27.60	47.00	3.8
2430	0	5/7/2019-13:18:55	297	28.70	49.00	27.60	47.00	3.8
2430	1	5/7/2019-13:18:56	298	28.70	49.00	27.60	47.00	3.8
2430	2	5/7/2019-13:18:57	298	28.70	49.00	27.70	46.00	3.8
2430	3	5/7/2019-13:18:58	297	28.70	49.00	27.70	46.00	3.8
2430	4	5/7/2019-13:19:00	297	28.80	49.00	27.70	46.00	3.8
2430	5	5/7/2019-13:19:01	296	28.80	49.00	27.70	46.00	3.8
2431	0	5/7/2019-13:24:39	421	28.80	49.00	27.70	46.00	3.8
2431	1	5/7/2019-13:24:40	420	28.80	49.00	27.70	46.00	3.8
2431	2	5/7/2019-13:24:41	420	28.70	48.00	27.80	46.00	3.8
2431	3	5/7/2019-13:24:42	419	28.70	48.00	27.80	46.00	3.8
2431	4	5/7/2019-13:24:43	419	28.80	48.00	27.70	46.00	3.8
2431	5	5/7/2019-13:24:44	421	28.80	48.00	27.70	46.00	3.8
2432	0	5/7/2019-13:30:22	283	28.80	48.00	27.80	46.00	3.8
2432	1	5/7/2019-13:30:23	284	28.80	48.00	27.80	46.00	3.8
2432	2	5/7/2019-13:30:25	284	28.70	48.00	27.80	45.00	3.8
2432	3	5/7/2019-13:30:26	285	28.70	48.00	27.80	45.00	3.8
2432	4	5/7/2019-13:30:27	285	28.80	48.00	27.80	46.00	3.8
2432	5	5/7/2019-13:30:28	285	28.80	48.00	27.80	46.00	3.8
2433	0	5/7/2019-13:36:06	401	28.80	48.00	27.80	45.00	3.8
2433	1	5/7/2019-13:36:07	405	28.80	48.00	27.80	45.00	3.8
2433	2	5/7/2019-13:36:08	409	28.80	48.00	27.80	46.00	3.8
2433	3	5/7/2019-13:36:09	412	28.80	48.00	27.80	46.00	3.8
2433	4	5/7/2019-13:36:10	415	28.80	48.00	27.80	45.00	3.8
2433	5	5/7/2019-13:36:11	417	28.80	48.00	27.80	45.00	3.8
2434	0	5/7/2019-13:41:49	456	28.80	48.00	27.80	45.00	3.8
2434	1	5/7/2019-13:41:50	455	28.80	48.00	27.80	45.00	3.8
2434	2	5/7/2019-13:41:52	456	28.80	48.00	27.80	45.00	3.8
2434	3	5/7/2019-13:41:53	454	28.80	48.00	27.80	45.00	3.8
2434	4	5/7/2019-13:41:54	451	28.90	48.00	27.90	45.00	3.8
2434	5	5/7/2019-13:41:55	451	28.90	48.00	27.90	45.00	3.8
2435	0	5/7/2019-13:47:33	313	28.90	48.00	27.90	45.00	3.8
2435	1	5/7/2019-13:47:34	313	28.90	48.00	27.90	45.00	3.8
2435	2	5/7/2019-13:47:35	313	28.90	48.00	27.80	45.00	3.8
2435	3	5/7/2019-13:47:36	314	28.90	48.00	27.80	45.00	3.8
2435	4	5/7/2019-13:47:37	314	29.00	49.00	27.90	45.00	3.8
2435	5	5/7/2019-13:47:39	316	29.00	49.00	27.90	45.00	3.8
2436	0	5/7/2019-13:53:17	476	29.00	49.00	27.90	45.00	3.8
2436	1	5/7/2019-13:53:18	476	29.00	49.00	27.90	45.00	3.8
2436	2	5/7/2019-13:53:19	476	29.00	48.00	27.90	45.00	3.8
2436	3	5/7/2019-13:53:20	476	29.00	48.00	27.90	45.00	3.8
2436	4	5/7/2019-13:53:21	476	29.00	48.00	27.90	45.00	3.8
2436	5	5/7/2019-13:53:22	476	29.00	48.00	27.90	45.00	3.8
2437	0	5/7/2019-13:59:00	495	29.00	48.00	28.00	46.00	3.8
2437	1	5/7/2019-13:59:01	492	29.00	48.00	28.00	46.00	3.8
2437	2	5/7/2019-13:59:02	487	29.00	48.00	28.00	46.00	3.8
2437	3	5/7/2019-13:59:04	482	29.00	48.00	28.00	46.00	3.8
2437	4	5/7/2019-13:59:05	475	29.10	48.00	28.00	46.00	3.8
2437	5	5/7/2019-13:59:06	467	29.10	48.00	28.00	46.00	3.8
2438	0	5/7/2019-14:04:44	268	29.10	48.00	28.00	46.00	3.8
2438	1	5/7/2019-14:04:45	269	29.10	48.00	28.00	46.00	3.8
2438	2	5/7/2019-14:04:46	269	29.00	49.00	28.00	46.00	3.8
2438	3	5/7/2019-14:04:47	269	29.00	49.00	28.00	46.00	3.8
2438	4	5/7/2019-14:04:48	269	29.00	49.00	28.00	46.00	3.8
2438	5	5/7/2019-14:04:49	269	29.00	49.00	28.00	46.00	3.8
2439	0	5/7/2019-14:10:27	264	29.00	49.00	28.10	46.00	3.8
2439	1	5/7/2019-14:10:28	265	29.00	49.00	28.10	46.00	3.8
2439	2	5/7/2019-14:10:30	264	29.00	49.00	28.10	46.00	3.8
2439	3	5/7/2019-14:10:31	264	29.00	49.00	28.10	46.00	3.8
2439	4	5/7/2019-14:10:32	264	29.00	49.00	28.10	46.00	3.8
2439	5	5/7/2019-14:10:33	264	29.00	49.00	28.10	46.00	3.8
2440	0	5/7/2019-14:16:11	273	29.10	49.00	28.10	46.00	3.8
2440	1	5/7/2019-14:16:12	274	29.10	49.00	28.10	46.00	3.8
2440	2	5/7/2019-14:16:13	274	29.10	48.00	28.10	46.00	3.8
2440	3	5/7/2019-14:16:14	275	29.10	48.00	28.10	46.00	3.8
2440	4	5/7/2019-14:16:15	275	29.10	48.00	28.10	46.00	3.8
2440	5	5/7/2019-14:16:17	275	29.10	48.00	28.10	46.00	3.8
2441	0	5/7/2019-14:21:55	539	29.10	48.00	28.20	46.00	3.8
2441	1	5/7/2019-14:21:56	538	29.10	48.00	28.20	46.00	3.8
2441	2	5/7/2019-14:21:57	538	29.10	48.00	28.10	46.00	3.8
2441	3	5/7/2019-14:21:58	537	29.10	48.00	28.10	46.00	3.8
2441	4	5/7/2019-14:21:59	538	29.10	48.00	28.10	46.00	3.8
2441	5	5/7/2019-14:22:00	537	29.10	48.00	28.10	46.00	3.8
2442	0	5/7/2019-14:27:38	324	29.20	48.00	28.20	45.00	3.8
2442	1	5/7/2019-14:27:39	326	29.20	48.00	28.20	45.00	3.8
2442	2	5/7/2019-14:27:41	327	29.20	48.00	28.20	46.00	3.8
2442	3	5/7/2019-14:27:42	329	29.20	48.00	28.20	46.00	3.8
2442	4	5/7/2019-14:27:43	331	29.20	48.00	28.10	46.00	3.8
2442	5	5/7/2019-14:27:44	333	29.20	48.00	28.10	46.00	3.8
2443	0	5/7/2019-14:33:22	288	29.20	48.00	28.20	46.00	3.8
2443	1	5/7/2019-14:33:23	289	29.20	48.00	28.20	46.00	3.8
2443	2	5/7/2019-14:33:24	289	29.20	48.00	28.20	46.00	3.8
2443	3	5/7/2019-14:33:25	289	29.20	48.00	28.20	46.00	3.8
2443	4	5/7/2019-14:33:26	289	29.30	48.00	28.20	45.00	3.8
2443	5	5/7/2019-14:33:28	289	29.30	48.00	28.20	45.00	3.8
2444	0	5/7/2019-14:39:06	540	29.30	48.00	28.20	45.00	3.8
2444	1	5/7/2019-14:39:07	541	29.30	48.00	28.20	45.00	3.8
2444	2	5/7/2019-14:39:08	541	29.20	48.00	28.20	45.00	3.8
2444	3	5/7/2019-14:39:09	541	29.20	48.00	28.20	45.00	3.8
2444	4	5/7/2019-14:39:10	541	29.20	48.00	28.20	45.00	3.8
2444	5	5/7/2019-14:39:11	541	29.20	48.00	28.20	45.00	3.8
